Região,Provincia,Ecorregião Marinha,Zona,x,y
Weddell Sea,Continental High Antarctic,Southern Ocean,Polar,-84.461,-81.991
Weddell Sea,Continental High Antarctic,Southern Ocean,Polar,-84.529,-81.95700000000001
Weddell Sea,Continental High Antarctic,Southern Ocean,Polar,-84.585,-81.93299999999999
Weddell Sea,Continental High Antarctic,Southern Ocean,Polar,-84.664,-81.877
Weddell Sea,Continental High Antarctic,Southern Ocean,Polar,-84.85,-81.775
Weddell Sea,Continental High Antarctic,Southern Ocean,Polar,-84.925,-81.732
Weddell Sea,Continental High Antarctic,Southern Ocean,Polar,-85.12100000000001,-81.617
Weddell Sea,Continental High Antarctic,Southern Ocean,Polar,-85.21600000000001,-81.554
Weddell Sea,Continental High Antarctic,Southern Ocean,Polar,-85.336,-81.508
Weddell Sea,Continental High Antarctic,Southern Ocean,Polar,-85.649,-81.361
Weddell Sea,Continental High Antarctic,Southern Ocean,Polar,-85.87,-81.199
Weddell Sea,Continental High Antarctic,Southern Ocean,Polar,-86.15299999999999,-81.033
Weddell Sea,Continental High Antarctic,Southern Ocean,Polar,-86.45200000000001,-80.767
Weddell Sea,Continental High Antarctic,Southern Ocean,Polar,-86.852,-80.28399999999999
Weddell Sea,Continental High Antarctic,Southern Ocean,Polar,-87.185,-79.67
Weddell Sea,Continental High Antarctic,Southern Ocean,Polar,-87.439,-78.396
Weddell Sea,Continental High Antarctic,Southern Ocean,Polar,-87.17,-77.098
Weddell Sea,Continental High Antarctic,Southern Ocean,Polar,-87.13799999999999,-77.013
Weddell Sea,Continental High Antarctic,Southern Ocean,Polar,-86.925,-76.705
Weddell Sea,Continental High Antarctic,Southern Ocean,Polar,-79.88600000000001,-75.15899999999999
Weddell Sea,Continental High Antarctic,Southern Ocean,Polar,-72.942,-74.31
Weddell Sea,Continental High Antarctic,Southern Ocean,Polar,-70.209,-74.753
Weddell Sea,Continental High Antarctic,Southern Ocean,Polar,-66.183,-73.977
Weddell Sea,Continental High Antarctic,Southern Ocean,Polar,-64.484,-72.869
Weddell Sea,Continental High Antarctic,Southern Ocean,Polar,-66.22,-68.363
Weddell Sea,Continental High Antarctic,Southern Ocean,Polar,-65.961,-67.14399999999999
Weddell Sea,Continental High Antarctic,Southern Ocean,Polar,-65.222,-66.664
Weddell Sea,Continental High Antarctic,Southern Ocean,Polar,-64.003,-66.11
Weddell Sea,Continental High Antarctic,Southern Ocean,Polar,-63.043,-65.482
Weddell Sea,Continental High Antarctic,Southern Ocean,Polar,-62.157,-65.002
Weddell Sea,Continental High Antarctic,Southern Ocean,Polar,-61.706,-64.898
Weddell Sea,Continental High Antarctic,Southern Ocean,Polar,-58.247,-65.28
Weddell Sea,Continental High Antarctic,Southern Ocean,Polar,-54.468,-66.834
West Greenland Shelf,Arctic,Arctic,Polar,-48.278,73.061
West Greenland Shelf,Arctic,Arctic,Polar,-48.091,72.781
West Greenland Shelf,Arctic,Arctic,Polar,-48.022,72.707
West Greenland Shelf,Arctic,Arctic,Polar,-47.917,72.589
West Greenland Shelf,Arctic,Arctic,Polar,-47.766999999999996,72.33800000000001
West Greenland Shelf,Arctic,Arctic,Polar,-47.56100000000001,72.06
West Greenland Shelf,Arctic,Arctic,Polar,-47.413000000000004,71.75
West Greenland Shelf,Arctic,Arctic,Polar,-47.391999999999996,71.64399999999999
West Greenland Shelf,Arctic,Arctic,Polar,-47.136,71.258
West Greenland Shelf,Arctic,Arctic,Polar,-47.115,71.156
West Greenland Shelf,Arctic,Arctic,Polar,-47.067,71.079
West Greenland Shelf,Arctic,Arctic,Polar,-47.001999999999995,70.695
West Greenland Shelf,Arctic,Arctic,Polar,-46.881,69.98
West Greenland Shelf,Arctic,Arctic,Polar,-46.896,69.903
West Greenland Shelf,Arctic,Arctic,Polar,-46.861000000000004,69.723
West Greenland Shelf,Arctic,Arctic,Polar,-46.869,69.633
West Greenland Shelf,Arctic,Arctic,Polar,-46.808,69.292
West Greenland Shelf,Arctic,Arctic,Polar,-46.799,69.176
West Greenland Shelf,Arctic,Arctic,Polar,-46.81,69.09100000000001
West Greenland Shelf,Arctic,Arctic,Polar,-46.827,68.785
West Greenland Shelf,Arctic,Arctic,Polar,-46.606,67.65899999999999
West Greenland Shelf,Arctic,Arctic,Polar,-46.707,67.149
West Greenland Shelf,Arctic,Arctic,Polar,-46.667,66.946
West Greenland Shelf,Arctic,Arctic,Polar,-46.838,66.084
West Greenland Shelf,Arctic,Arctic,Polar,-46.501000000000005,65.569
West Greenland Shelf,Arctic,Arctic,Polar,-46.465,65.41
West Greenland Shelf,Arctic,Arctic,Polar,-46.269,64.575
West Greenland Shelf,Arctic,Arctic,Polar,-46.089,64.618
West Greenland Shelf,Arctic,Arctic,Polar,-45.815,64.63
West Greenland Shelf,Arctic,Arctic,Polar,-44.437,61.482
West Greenland Shelf,Arctic,Arctic,Polar,-44.301,60.753
West Greenland Shelf,Arctic,Arctic,Polar,-44.528999999999996,60.11600000000001
West Greenland Shelf,Arctic,Arctic,Polar,-43.358999999999995,56.479
West Greenland Shelf,Arctic,Arctic,Polar,-43.452,56.455
West Greenland Shelf,Arctic,Arctic,Polar,-43.902,56.424
West Greenland Shelf,Arctic,Arctic,Polar,-44.184,56.43600000000001
West Greenland Shelf,Arctic,Arctic,Polar,-44.257,56.443999999999996
West Greenland Shelf,Arctic,Arctic,Polar,-44.523,56.496
West Greenland Shelf,Arctic,Arctic,Polar,-44.989,56.56100000000001
West Greenland Shelf,Arctic,Arctic,Polar,-45.231,56.641000000000005
West Greenland Shelf,Arctic,Arctic,Polar,-45.4,56.696000000000005
West Greenland Shelf,Arctic,Arctic,Polar,-45.614,56.753
West Greenland Shelf,Arctic,Arctic,Polar,-45.812,56.78
West Greenland Shelf,Arctic,Arctic,Polar,-45.926,56.818999999999996
West Greenland Shelf,Arctic,Arctic,Polar,-46.111999999999995,56.848
West Greenland Shelf,Arctic,Arctic,Polar,-46.446999999999996,56.973
West Greenland Shelf,Arctic,Arctic,Polar,-46.586999999999996,57.048
West Greenland Shelf,Arctic,Arctic,Polar,-46.706,57.08
West Greenland Shelf,Arctic,Arctic,Polar,-47.023,57.283
West Greenland Shelf,Arctic,Arctic,Polar,-47.076,57.321999999999996
West Greenland Shelf,Arctic,Arctic,Polar,-47.196000000000005,57.403
West Greenland Shelf,Arctic,Arctic,Polar,-47.373000000000005,57.353
West Greenland Shelf,Arctic,Arctic,Polar,-47.903,57.31
West Greenland Shelf,Arctic,Arctic,Polar,-48.005,57.324
West Greenland Shelf,Arctic,Arctic,Polar,-48.55,57.363
West Greenland Shelf,Arctic,Arctic,Polar,-48.83,57.434
West Greenland Shelf,Arctic,Arctic,Polar,-48.985,57.477
West Greenland Shelf,Arctic,Arctic,Polar,-49.119,57.5
West Greenland Shelf,Arctic,Arctic,Polar,-49.187,57.54
West Greenland Shelf,Arctic,Arctic,Polar,-49.395,57.608999999999995
West Greenland Shelf,Arctic,Arctic,Polar,-49.52,57.676
West Greenland Shelf,Arctic,Arctic,Polar,-49.614,57.70399999999999
West Greenland Shelf,Arctic,Arctic,Polar,-49.758,57.805
West Greenland Shelf,Arctic,Arctic,Polar,-50.001000000000005,57.937
West Greenland Shelf,Arctic,Arctic,Polar,-50.132,58.044
West Greenland Shelf,Arctic,Arctic,Polar,-50.353,58.228
West Greenland Shelf,Arctic,Arctic,Polar,-50.534,58.358999999999995
West Greenland Shelf,Arctic,Arctic,Polar,-50.608999999999995,58.427
West Greenland Shelf,Arctic,Arctic,Polar,-50.99,58.658
West Greenland Shelf,Arctic,Arctic,Polar,-51.298,58.925
West Greenland Shelf,Arctic,Arctic,Polar,-51.424,59.012
West Greenland Shelf,Arctic,Arctic,Polar,-51.653,59.167
West Greenland Shelf,Arctic,Arctic,Polar,-51.853,59.466
West Greenland Shelf,Arctic,Arctic,Polar,-51.993,59.568000000000005
West Greenland Shelf,Arctic,Arctic,Polar,-52.062,59.635
West Greenland Shelf,Arctic,Arctic,Polar,-52.288000000000004,59.773999999999994
West Greenland Shelf,Arctic,Arctic,Polar,-52.556999999999995,60.005
West Greenland Shelf,Arctic,Arctic,Polar,-52.603,60.041000000000004
West Greenland Shelf,Arctic,Arctic,Polar,-52.673,60.105
West Greenland Shelf,Arctic,Arctic,Polar,-52.842,60.358000000000004
West Greenland Shelf,Arctic,Arctic,Polar,-53.041000000000004,60.472
West Greenland Shelf,Arctic,Arctic,Polar,-53.415,60.794
West Greenland Shelf,Arctic,Arctic,Polar,-53.522,60.955
West Greenland Shelf,Arctic,Arctic,Polar,-53.775,61.148
West Greenland Shelf,Arctic,Arctic,Polar,-54.086999999999996,61.508
West Greenland Shelf,Arctic,Arctic,Polar,-54.135,61.591
West Greenland Shelf,Arctic,Arctic,Polar,-54.18600000000001,61.653999999999996
West Greenland Shelf,Arctic,Arctic,Polar,-54.37,61.823
West Greenland Shelf,Arctic,Arctic,Polar,-54.718999999999994,62.229
West Greenland Shelf,Arctic,Arctic,Polar,-55.019,62.739
West Greenland Shelf,Arctic,Arctic,Polar,-55.145,62.836000000000006
West Greenland Shelf,Arctic,Arctic,Polar,-55.586000000000006,63.203
West Greenland Shelf,Arctic,Arctic,Polar,-55.881,63.645
West Greenland Shelf,Arctic,Arctic,Polar,-56.007,63.729
West Greenland Shelf,Arctic,Arctic,Polar,-56.732,64.814
West Greenland Shelf,Arctic,Arctic,Polar,-56.816,65.139
West Greenland Shelf,Arctic,Arctic,Polar,-56.909,65.41
West Greenland Shelf,Arctic,Arctic,Polar,-56.931000000000004,65.569
West Greenland Shelf,Arctic,Arctic,Polar,-56.986999999999995,65.682
West Greenland Shelf,Arctic,Arctic,Polar,-57.043,65.765
West Greenland Shelf,Arctic,Arctic,Polar,-57.29600000000001,67.057
West Greenland Shelf,Arctic,Arctic,Polar,-57.265,67.234
West Greenland Shelf,Arctic,Arctic,Polar,-57.35,67.304
West Greenland Shelf,Arctic,Arctic,Polar,-57.396,67.374
West Greenland Shelf,Arctic,Arctic,Polar,-58.071999999999996,68.385
West Greenland Shelf,Arctic,Arctic,Polar,-58.117,68.611
West Greenland Shelf,Arctic,Arctic,Polar,-58.245,69.036
West Greenland Shelf,Arctic,Arctic,Polar,-58.272,69.304
West Greenland Shelf,Arctic,Arctic,Polar,-58.983000000000004,70.369
West Greenland Shelf,Arctic,Arctic,Polar,-59.138999999999996,71.143
West Greenland Shelf,Arctic,Arctic,Polar,-59.321000000000005,71.268
West Greenland Shelf,Arctic,Arctic,Polar,-59.56100000000001,71.623
West Greenland Shelf,Arctic,Arctic,Polar,-59.677,71.711
West Greenland Shelf,Arctic,Arctic,Polar,-60.058,72.281
West Greenland Shelf,Arctic,Arctic,Polar,-60.401,72.514
West Greenland Shelf,Arctic,Arctic,Polar,-60.685,72.58800000000001
West Greenland Shelf,Arctic,Arctic,Polar,-60.923,72.631
West Greenland Shelf,Arctic,Arctic,Polar,-60.992,72.667
West Greenland Shelf,Arctic,Arctic,Polar,-61.253,72.688
West Greenland Shelf,Arctic,Arctic,Polar,-61.754,72.815
West Greenland Shelf,Arctic,Arctic,Polar,-62.051,72.84
West Greenland Shelf,Arctic,Arctic,Polar,-62.211999999999996,72.85600000000001
West Greenland Shelf,Arctic,Arctic,Polar,-62.315,72.877
West Greenland Shelf,Arctic,Arctic,Polar,-62.455,72.843
West Greenland Shelf,Arctic,Arctic,Polar,-62.778999999999996,72.828
West Greenland Shelf,Arctic,Arctic,Polar,-63.043,72.868
West Greenland Shelf,Arctic,Arctic,Polar,-63.123999999999995,72.866
West Greenland Shelf,Arctic,Arctic,Polar,-63.193000000000005,72.852
West Greenland Shelf,Arctic,Arctic,Polar,-63.268,72.845
West Greenland Shelf,Arctic,Arctic,Polar,-63.376999999999995,72.817
West Greenland Shelf,Arctic,Arctic,Polar,-63.607,72.79899999999999
West Greenland Shelf,Arctic,Arctic,Polar,-63.665,72.794
West Greenland Shelf,Arctic,Arctic,Polar,-63.751999999999995,72.779
West Greenland Shelf,Arctic,Arctic,Polar,-63.827,72.786
West Greenland Shelf,Arctic,Arctic,Polar,-63.905,72.78
West Greenland Shelf,Arctic,Arctic,Polar,-64.002,72.773
West Greenland Shelf,Arctic,Arctic,Polar,-64.153,72.774
West Greenland Shelf,Arctic,Arctic,Polar,-64.23899999999999,72.76100000000001
West Greenland Shelf,Arctic,Arctic,Polar,-64.352,72.741
West Greenland Shelf,Arctic,Arctic,Polar,-64.585,72.68
West Greenland Shelf,Arctic,Arctic,Polar,-64.968,72.65100000000001
West Greenland Shelf,Arctic,Arctic,Polar,-65.079,72.65
West Greenland Shelf,Arctic,Arctic,Polar,-65.24600000000001,72.633
West Greenland Shelf,Arctic,Arctic,Polar,-65.24600000000001,72.633
West Greenland Shelf,Arctic,Arctic,Polar,-65.285,72.641
West Greenland Shelf,Arctic,Arctic,Polar,-65.32600000000001,72.649
West Greenland Shelf,Arctic,Arctic,Polar,-66.21600000000001,73.09
West Greenland Shelf,Arctic,Arctic,Polar,-67.064,73.51
West Greenland Shelf,Arctic,Arctic,Polar,-67.821,73.57300000000001
West Greenland Shelf,Arctic,Arctic,Polar,-68.183,73.604
West Greenland Shelf,Arctic,Arctic,Polar,-68.39699999999999,76.218
West Greenland Shelf,Arctic,Arctic,Polar,-66.53,76.719
West Greenland Shelf,Arctic,Arctic,Polar,-64.434,77.35600000000001
West Greenland Shelf,Arctic,Arctic,Polar,-55.961000000000006,78.017
West Greenland Shelf,Arctic,Arctic,Polar,-55.828,77.98
West Greenland Shelf,Arctic,Arctic,Polar,-55.724,77.943
West Greenland Shelf,Arctic,Arctic,Polar,-55.54600000000001,77.876
West Greenland Shelf,Arctic,Arctic,Polar,-55.144,77.673
West Greenland Shelf,Arctic,Arctic,Polar,-54.918,77.594
West Greenland Shelf,Arctic,Arctic,Polar,-53.836999999999996,76.872
West Greenland Shelf,Arctic,Arctic,Polar,-53.794,76.809
West Greenland Shelf,Arctic,Arctic,Polar,-53.483999999999995,76.347
West Greenland Shelf,Arctic,Arctic,Polar,-53.278999999999996,76.184
West Greenland Shelf,Arctic,Arctic,Polar,-53.23,76.112
West Greenland Shelf,Arctic,Arctic,Polar,-53.148,76.038
West Greenland Shelf,Arctic,Arctic,Polar,-53.033,75.95100000000001
West Greenland Shelf,Arctic,Arctic,Polar,-52.73,75.683
West Greenland Shelf,Arctic,Arctic,Polar,-52.581,75.492
West Greenland Shelf,Arctic,Arctic,Polar,-52.51,75.459
West Greenland Shelf,Arctic,Arctic,Polar,-52.405,75.42699999999999
West Greenland Shelf,Arctic,Arctic,Polar,-52.287,75.40100000000001
West Greenland Shelf,Arctic,Arctic,Polar,-52.066,75.278
West Greenland Shelf,Arctic,Arctic,Polar,-51.88,75.175
West Greenland Shelf,Arctic,Arctic,Polar,-51.663000000000004,75.118
West Greenland Shelf,Arctic,Arctic,Polar,-51.495,75.079
West Greenland Shelf,Arctic,Arctic,Polar,-51.428000000000004,75.055
West Greenland Shelf,Arctic,Arctic,Polar,-51.325,75.002
West Greenland Shelf,Arctic,Arctic,Polar,-51.22,74.994
West Greenland Shelf,Arctic,Arctic,Polar,-50.881,74.903
West Greenland Shelf,Arctic,Arctic,Polar,-50.716,74.87899999999999
West Greenland Shelf,Arctic,Arctic,Polar,-50.56,74.82600000000001
West Greenland Shelf,Arctic,Arctic,Polar,-50.461000000000006,74.79
West Greenland Shelf,Arctic,Arctic,Polar,-50.379,74.763
West Greenland Shelf,Arctic,Arctic,Polar,-50.253,74.7
West Greenland Shelf,Arctic,Arctic,Polar,-50.178999999999995,74.656
West Greenland Shelf,Arctic,Arctic,Polar,-49.823,74.468
West Greenland Shelf,Arctic,Arctic,Polar,-49.28,74.023
West Greenland Shelf,Arctic,Arctic,Polar,-49.059,73.863
West Greenland Shelf,Arctic,Arctic,Polar,-48.99100000000001,73.805
West Greenland Shelf,Arctic,Arctic,Polar,-48.776,73.485
West Greenland Shelf,Arctic,Arctic,Polar,-48.563,73.343
West Greenland Shelf,Arctic,Arctic,Polar,-48.452,73.178
West Greenland Shelf,Arctic,Arctic,Polar,-48.278,73.061
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,53.298,-12.742
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,53.323,-12.869000000000002
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,53.379,-13.055
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,53.412,-13.18
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,53.431000000000004,-13.377
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,53.46,-13.494000000000002
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,53.472,-13.702
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,53.495,-13.815
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,53.52,-13.901
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,53.56100000000001,-13.964
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,53.625,-14.130999999999998
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,53.641000000000005,-14.217
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,53.626999999999995,-14.882
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,53.457,-15.390999999999998
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,53.365,-15.669
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,53.347,-15.856
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,53.443999999999996,-16.109
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,53.562,-16.259
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,53.692,-16.325
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,53.61600000000001,-16.589000000000002
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,53.56100000000001,-16.75
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,53.521,-16.861
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,53.482,-16.953
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,53.45,-17.021
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,53.425,-17.118
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,53.291000000000004,-17.343
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,53.213,-17.496
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,53.181999999999995,-17.73
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,53.151,-17.825
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,53.135,-17.916
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,53.106,-17.996
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,53.07,-18.073
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,53.022,-18.205
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,52.975,-18.304000000000002
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,52.784,-18.673
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,52.75,-18.730999999999998
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,52.715,-18.79
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,52.658,-18.869
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,52.648999999999994,-18.945
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,46.964,-17.678
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,45.505,-22.1
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,45.31399999999999,-23.771
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,45.257,-25.593000000000004
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,45.306999999999995,-27.656999999999996
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,45.437,-28.943
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,45.159,-28.965999999999998
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,44.869,-28.954
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,43.873999999999995,-28.712
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,43.621,-28.594
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,43.498999999999995,-28.506
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,43.114,-28.377
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,42.665,-28.09
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,42.598,-28.054000000000002
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,42.44,-27.964000000000002
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,42.255,-27.865
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,41.706,-27.415
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,41.401,-27.081999999999997
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,40.92,-26.266
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,40.836,-26.115
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,40.79,-26.052
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,40.694,-25.859
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,40.663000000000004,-25.791
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,40.614000000000004,-25.694000000000003
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,40.595,-25.642
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,40.522,-25.436999999999998
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,40.468,-25.263
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,40.429,-25.13
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,40.384,-24.752
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,40.345,-24.588
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,40.336,-24.368000000000002
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,40.326,-24.248
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,40.285,-24.160999999999998
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,40.229,-24.006
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,40.203,-23.913
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,40.139,-23.725
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,40.125,-23.655
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,40.092,-23.529
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,40.076,-23.464000000000002
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,40.010999999999996,-23.23
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,39.981,-22.956
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,39.968,-22.826
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,39.927,-22.662
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,39.916,-22.482
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,39.89,-22.285999999999998
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,39.91,-22.13
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,39.93,-21.899
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,39.944,-21.793000000000003
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,39.856,-21.584
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,39.618,-21.539
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,39.542,-21.429000000000002
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,39.762,-21.301
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,39.921,-21.291
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,40.029,-21.205
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,40.150999999999996,-20.845
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,40.195,-20.682
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,40.251,-20.543000000000003
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,40.3,-20.449
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,40.336,-20.332
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,40.368,-20.238
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,40.382,-20.121
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,40.43,-20.077
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,41.367,-18.687
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,41.958999999999996,-16.758
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,42.861000000000004,-14.37
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,42.818000000000005,-13.341
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,42.475,-11.798
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,42.388999999999996,-10.169
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,42.946999999999996,-9.612
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,43.59,-9.741
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,44.06100000000001,-10.169
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,44.961000000000006,-10.684000000000001
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,45.647,-10.727
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,46.89,-10.812000000000001
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,47.961000000000006,-10.769
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,48.733000000000004,-10.640999999999998
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,49.29,-10.597999999999999
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,50.019,-10.684000000000001
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,50.446999999999996,-10.898
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,51.005,-11.327
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,51.69,-12.312000000000001
